time, lat, lon, altitude, battery_min, acc_avg, acc_max, rollspeed_fused_max, pitchspeed_fused_max, yawspeed_fused_max, trigger_noisy_acc, trigger_gps_missed_beat
613459266.7847018, -35.36326095, 149.1652287, 654.3900000000001, 93, 0.9984085499573319, 1.0004983758107755, 0.002692058216780424, 0.0035092979669570923, 0.016652347519993782, 0, 0
613459267.785635, -35.36326065, 149.1652288, 657.73, 92, 1.002880446522886, 1.0066633002151215, 0.0032868413254618645, 0.008460353128612041, 0.01789005473256111, 0, 0
613459268.79673, -35.36326045, 149.1652288, 660.6700000000001, 92, 1.000107006769264, 1.004040835822926, 0.005300253164023161, 0.0013622448313981295, 0.016155987977981567, 0, 0
613459269.8016798, -35.3632602, 149.1652287, 663.115, 92, 1.001862126775587, 1.0031958931335394, 0.006043237168341875, 0.0016799080185592175, 0.016579225659370422, 0, 0
613459270.78666, -35.36326, 149.1652286, 665.095, 92, 1.002268806384934, 1.0062986634195634, 0.005231159273535013, 0.00031493708956986666, 0.02225511707365513, 0, 0
613459271.798133, -35.3632599, 149.16522835, 666.745, 92, 0.998411792758696, 0.9993562928205335, 0.0061509148217737675, 0.00045176001731306314, 0.019375702366232872, 0, 0
613459272.805709, -35.3632598, 149.16522835, 668.255, 91, 1.0026034648651758, 1.0031440574513713, 0.007362728472799063, 0.004381094127893448, 0.018031764775514603, 0, 0
613459273.787633, -35.3632598, 149.1652285, 669.865, 91, 1.0000883481901264, 1.002968593725646, 0.004703078884631395, 0.0012299930676817894, 0.02388307824730873, 0, 0
613459274.7969508, -35.36325975, 149.1652287, 671.7950000000001, 91, 1.0032044337969945, 1.0041339552071726, 0.005691940430551767, 0.0006468235515058041, 0.020380014553666115, 0, 0
613459275.8097088, -35.36325935, 149.1652288, 674.185, 91, 0.9947306667625466, 0.9956796673629527, 0.0044718338176608086, 0.0021210708655416965, 0.01547326985746622, 0, 0
613459276.7926788, -35.363259150000005, 149.1652288, 677.03, 90, 0.9924786810556048, 0.9935119526206013, 0.005214987322688103, 0.004066907800734043, 0.015966687351465225, 0, 0
